,txtid,lnr,cth_number,word,translit,gloss,trans_de
147127,KBo 40.184,5′,670,paizi,pa-i[z-zi,3SG.PRS,gehen
147128,KBo 40.184,6′,670,šuppiaḫḫanzi,šu]-up-pí-ia-aḫ-ḫa-an-z[i,3PL.PRS,heilig machen
147129,KBo 40.184,7′,670,UŠ-KE-EN,~UŠ-KE]-EN~,3SG.PRS,sich niederwerfen
147130,KBo 40.184,7′,670,1,1,QUANcar,ein
147131,KBo 40.184,8′,670,1,1,QUANcar,ein
147132,KBo 40.184,9′,670,5,5,QUANcar,fünf
147133,KBo 40.184,13′,670,3,3,QUANcar,drei
147134,KBo 40.184,15′,670,nu,n[u,CONNn,' nu
147135,KBo 40.184,17′,670,4,4,QUANcar,vier
147136,KBo 25.91,Rs.? 4′,670,QA-TAM-MA,~QA-TAM-MA~,ADV,ebenso
147137,KBo 38.44+,    Vs. I 1′,670,tiezi,t]i-i-e-zi,3SG.PRS,treten
147138,KBo 38.44+,    Vs. II 2/Vs. 2,670,3,3,QUANcar,drei
147139,KBo 38.44+,    Vs. II 4/Rs. IV? 1′/Vs. 4,670,A-NA 1,~A-NA~ 1,{ a → …:D/L.SG}   { b → …:D/L.PL}   { c → …:ALL},ein
147140,KBo 38.44+,    Vs. II 5/Rs. IV? 2′/Vs. 5,670,pianzi,pí-an-zi,3PL.PRS,geben
147141,KBo 38.44+,    Vs. II 7/Rs. IV? 4′/Vs. 7,670,kutti,ku-ut-ti,D/L.SG,Mauer
147142,KBo 38.44+,    Vs. II 9/Rs. IV? 6′,670,apašakan,a-pa-a-ša-kán,DEM2/3.NOM.SG.C,er
147143,KBo 38.44+,    Rs. IV? 9′,670,tiezi,ti-i-e-zi,3SG.PRS,treten
147144,KBo 38.44+,    Vs. II? 2′,670,3,3,QUANcar,drei
147145,KBo 38.44+,    Vs. II? 6′,670,tittanuanzi,[ti-it]-⸢ta⸣-nu-an-zi,3PL.PRS,hinstellen
147146,KBo 38.44+,    Vs. II? 6′,670,nukan,nu-kán,CONNn=OBPk,' nu=kan
147147,KBo 38.44+,    Vs. II? 7′,670,tanzi,d]a-a-an-zi,3PL.PRS,nehmen
147148,KBo 38.44+,    Vs. II? 8′,670,2,2,QUANcar,zwei
147149,KBo 38.44+,    Vs. II? 8′,670,akuanzi,a-ku-an-zi,3PL.PRS,trinken
147150,KBo 38.44+,    Rs. III 3′/Vs. II? 11′,670,memai,me-ma-i,3SG.PRS,sprechen
147151,KBo 38.44+,    Rs. III 5′/Vs. II? 13′,670,iškaruḫit,iš-ka₄-ru-ḫi-it,INS,(Opfergefäß)
147152,KBo 38.44+,    Rs. III 6′/Vs. II? 14′/Rs. 1′,670,1-ŠU,1-~ŠU~,QUANmul,einmal
147153,KBo 38.44+,    Rs. III 6′/Vs. II? 14′/Rs. 1′,670,epzi,e-⸢ep⸣-zi,3SG.PRS,fassen
147154,KBo 38.44+,    Rs. III 7′/Vs. II? 15′/Rs. 2′,670,1,1,QUANcar,ein
147155,KBo 38.44+,    Rs. III 9′/Rs. 4′,670,nankan,[n]a-an-[ká]n,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147156,KBo 38.44+,    Rs. III 11′/Rs. 6′,670,1,1,QUANcar,ein
147157,KBo 38.44+,    Rs. III 11′/Rs. 6′,670,mitkaimin,mi-it-ga-i-mi-in,LUW||HITT.PTCP.ACC.SG.C,süß
147158,KBo 21.65,3′,670,ZAG.GAR.RAni,⸢ZAG⸣.GAR.RA-ni,FNL(n).D/L.SG,Opfertisch
147159,KBo 21.65,6′,670,nankan,n]a-an-kán,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147160,KBo 21.65,6′,670,ZAG.GAR.RAni,ZAG.GAR.RA-ni,FNL(n).D/L.SG,Opfertisch
147161,KBo 21.65,7′,670,anturza,an-d[ur-za,ADV,darin
147162,KBo 21.65,8′,670,ekuzi,⸢e⸣-[ku-zi,3SG.PRS,trinken
147163,KBo 21.65,9′,670,takaramun,{NIND]A}ta-ga-ra-mu-[un,ACC.SG.C,(Gebäck)
147164,KBo 21.65,10′,670,anturza,a]n-⸢dur⸣-z[a,ADV,darin
147165,KBo 21.65,12′,670,anturza,an-du]r-za,ADV,darin
147166,KBo 21.65,12′,670,ekuzi,⸢e-ku⸣-z[i,3SG.PRS,trinken
147167,KBo 21.65,13′,670,nankan,na-⸢an⸣-k[án,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147168,KBo 21.65,14′,670,anturza,an-dur-za,ADV,darin
147169,KBo 21.65,14′,670,ekuzi,e-ku-zi,3SG.PRS,trinken
147170,KBo 21.65,15′,670,takarmun,{NINDA}ta-ka]r-mu-un,ACC.SG.C,(Gebäck)
147171,KBo 21.65,15′,670,nankan,na-an-kán,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147172,KBo 21.65,15′,670,ZAG.GAR.RAni,ZAG.G[AR.RA-ni,FNL(n).D/L.SG,Opfertisch
147173,KBo 21.65,16′,670,ekuzi,e-ku-z[i,3SG.PRS,trinken
147174,KBo 21.65,17′,670,4,4,QUANcar,vier
147175,KBo 38.73,Rs. 3,670,šuaueš,šu-wa-u-e-eš,NOM.PL.C,voll
147176,KBo 30.44,Vs. 1,670,5,5{KAM},QUANcar,fünf
147177,KBo 38.93,Vs. 3′,670,ekuzi,⸢e-ku-zi⸣,3SG.PRS,trinken
147178,KBo 38.93,Vs. 3′,670,takarmun,{NINDA}t[a-kar-mu-un,ACC.SG.C,(Gebäck)
147179,KBo 38.93,Vs. 6′,670,ḫazikkanzi,ḫa-az-zi-[ik-kán-zi,3PL.PRS.IMPF,(Musikinstrument) spielen
147180,KBo 38.93,Rs. r. Kol. 1,670,waki,wa-a-ki,3SG.PRS,(ab)beißen
147181,KBo 38.93,Rs. r. Kol. 2,670,nankan,na-an-kán,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147182,KBo 38.93,Rs. r. Kol. 3,670,2,2,QUANcar,zwei
147183,KBo 38.93,Rs. r. Kol. 5,670,nu,nu,CONNn,' nu
147184,KBo 38.93,Rs. r. Kol. 5,670,1,1,QUANcar,ein
147185,KBo 38.93,Rs. r. Kol. 6,670,UŠ-KE-EN,~UŠ-KE-EN~,3SG.PRS,sich niederwerfen
147186,KBo 38.93,Rs. r. Kol. 8,670,nanzakan,[na-an-z]a-kán,CONNn=PPRO.3SG.C.ACC=REFL=OBPk,' n=an=z=kan
147187,KBo 25.28,Rs. III? 4′,670,1,1,QUANcar,ein
147188,KBo 25.28,Rs. III? 4′,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147189,KBo 25.28,Rs. III? 5′,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147190,KBo 30.108,Rs. 1,670,anturza,an-dur-za,ADV,darin
147191,KBo 30.108,Rs. 2,670,akuanzi,a-ku-wa-an-z[i],3PL.PRS,trinken
147192,KBo 30.108,Rs. 4,670,1,1,QUANcar,ein
147193,KBo 30.108,Rs. 7,670,akuanzi,]⸢a-ku-an⸣-[zi,3PL.PRS,trinken
147194,KBo 38.43,2′,670,nu,n[u,CONNn,' nu
147195,KBo 25.189,Vs. II 3′,670,paršiannai,pár-ši-ia-an-na-⸢i⸣,3SG.PRS.IMPF,zerbrechen
147196,KBo 25.189,Vs. II 4′,670,zikkezi,zi-ik-ke-ez-zi,3SG.PRS.IMPF,setzen
147197,KBo 25.189,Vs. II 4′,670,1,1,QUANcar,ein
147198,KBo 25.189,Vs. II 5′,670,nankan,na-an-kán,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147199,KBo 25.189,Vs. II 6′,670,epzi,e-ep-zi,3SG.PRS,fassen
147200,KBo 25.189,Vs. II 7′,670,nu,nu,CONNn,' nu
147201,KBo 25.189,Vs. II 7′,670,4,4,QUANcar,vier
147202,KBo 25.189,Vs. II 8′,670,paršiannai,pár-ši-ia-an-na-i,3SG.PRS.IMPF,zerbrechen
147203,KBo 25.189,Rs. III 2,670,appiškezi,ap-pí-iš-ke-ez-zi,3SG.PRS.IMPF,fassen
147204,KBo 25.189,Rs. III 3,670,nu,nu,CONNn,' nu
147205,KBo 25.189,Rs. III 3,670,3-ŠU,3-~ŠU~,QUANmul,dreimal
147206,KBo 25.189,Rs. III 3,670,šipanzakezi,ši-pa-an-za-ke-ez-zi,3SG.PRS.IMPF,libieren
147207,KBo 25.189,Rs. III 6,670,epzi,e⸣-[ep-z]i,3SG.PRS,fassen
147208,KBo 25.189,Rs. III 6,670,nu,nu,CONNn,' nu
147209,KBo 40.211,2′,670,memai,me-m[a-i,3SG.PRS,sprechen
147210,KBo 38.64,Vs. I 4′,670,tanzi,da-an-zi,3PL.PRS,nehmen
147211,KBo 38.64,Vs. I 4′,670,nu,nu[,CONNn,' nu
147212,KBo 38.64,Vs. I 6′,670,tunnakišna,tu-u]n-⸢na⸣-ki-iš-na,ALL,Innengemach
147213,KBo 38.64,Vs. I 6′,670,paizi,pa-iz-zi,3SG.PRS,gehen
147214,KBo 38.64,Vs. I 6′,670,nuza,nu-za[,CONNn=REFL,' nu=z
147215,KBo 38.64,Vs. I 8′,670,luttia,lu-ut-ti-ia,D/L.SG,Fenster
147216,KBo 38.64,Vs. I 8′,670,tiezi,ti-i-e-ez-zi,3SG.PRS,treten
147217,KBo 38.64,Vs. I 8′,670,nu,nu,CONNn,' nu
147218,KBo 38.64,Vs. I 9′,670,luttia,lu-ut-ti-ia,D/L.SG,Fenster
147219,KBo 38.64,Vs. I 10′,670,É.ŠÀna,É.ŠÀ-na,FNL(n).ALL,Innengemach
147220,KBo 38.64,Vs. I 12′,670,takarmun,[{NINDA}ta-ka]r-mu-un,ACC.SG.C,(Gebäck)
147221,KBo 38.64,Vs. I 13′,670,tapišanin,{DUG}ta-a-pí-ša-ni-⸢in,ACC.SG.C,(Gefäß)
147222,KBo 38.64,Vs. I 15′,670,KI.MIN,KI.MIN,ADV,dito
147223,KBo 38.64,Vs. I 16′,670,ištanani,iš-ta-na-a-ni,D/L.SG,Altar
147224,KBo 38.64,Vs. I 16′,670,IŠKURni,{D}IŠKUR-ni,DN.FNL(n).HITT.D/L.SG,Wettergott
147225,KBo 38.64,Vs. I 17′,670,tiezi,ti-i-e-ez-zi,3SG.PRS,treten
147226,KBo 38.64,Vs. I 20′,670,2,⸢2⸣[,QUANcar,zwei
147227,KBo 38.64,Vs. I 23′,670,epzi,e-e[p-zi,3SG.PRS,fassen
147228,KBo 38.64,Vs. I 24′,670,3-ŠU,3-~ŠU~,QUANmul,dreimal
147229,KBo 38.64,Vs. I 25′,670,luttia,]lu-ut-ti-ia,D/L.SG,Fenster
147230,KBo 38.64,Vs. I 25′,670,1-ŠU,1-~ŠU~,QUANmul,einmal
147231,KBo 38.64,Vs. I 28′,670,našza,na-aš-za,CONNn=PPRO.3SG.C.NOM=REFL,' n=aš=z
147232,KBo 38.137,Vs. II 4,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147233,KBo 40.182,Rs.? 5′,670,paizi,p]a-iz-zi,3SG.PRS,gehen
147234,KBo 38.106,2′,670,mezullan,{D}me]-ez-zu-ul-la-an,DN.ACC.SG.C,Mez(z)ul(l)a
147235,KBo 38.106,2′,670,akuanzi,⸢a⸣-[ku-wa-an-zi,3PL.PRS,trinken
147236,KBo 38.106,4′,670,paluaizi,pal-wa-ez-zi,3SG.PRS,anstimmen
147237,KBo 27.50,1′,670,1,⸢1⸣,QUANcar,ein
147238,KBo 27.50,4′,670,memai,[me-ma-i],3SG.PRS,sprechen
147239,KBo 27.50,6′,670,paluaizi,[pa]l-wa-a-ez-[zi],3SG.PRS,anstimmen
147240,KBo 32.118,2′,670,nu,nu,CONNn,' nu
147241,KBo 32.118,4′,670,taz,ta-az,CONNt=REFL,' ta=z
147242,KBo 63.288,1′,670,UŠ-KE-EN,~U]Š~-~KE-E[N~],3SG.PRS,sich niederwerfen
147243,KBo 27.47,1′,670,1,1,QUANcar,ein
147244,KBo 27.47,2′,670,4,⸢4⸣,QUANcar,vier
147245,KBo 27.47,2′,670,4,4,QUANcar,vier
147246,KBo 27.47,3′,670,1,1,QUANcar,ein
147247,KBo 32.2,Vs. 2′,670,tanzi,⸢da⸣-an-zi,3PL.PRS,nehmen
147248,KBo 32.2,Rs. 1′,670,tanzi,da-an-zi,3PL.PRS,nehmen
147249,KBo 32.2,Rs. 4′,670,zeari,z]é-e-a-ri,3SG.PRS.MP,kochen
147250,KBo 32.2,Rs. 4′,670,nanšan,na-an-ša-an,CONNn=PPRO.3SG.C.ACC=OBPs,' n=an=ššan
147251,KBo 32.2,Rs. 5′,670,tanzi,⸢da⸣-a-an-zi,3PL.PRS,nehmen
147252,KBo 32.2,Rs. 6′,670,2,2,QUANcar,zwei
147253,KBo 32.2,Rs. 13′,670,epzi,e-ep-⸢zi⸣,3SG.PRS,fassen
147254,KBo 32.2,Rs. 13′,670,nu,nu,CONNn,' nu
147255,KBo 27.53,4′,670,tiezi,ti-i-e-z[i,3SG.PRS,treten
147256,KBo 27.43,3′,670,3-ŠU,3-~ŠU~,QUANmul,dreimal
147257,KBo 27.43,4′,670,1-ŠU,1-~ŠU~,QUANmul,einmal
147258,KBo 27.43,5′,670,1-ŠU,1-~ŠU~,QUANmul,einmal
147259,KBo 27.43,5′,670,takkan,ták-kán,CONNt=OBPk,' ta=kan
147260,KBo 61.216,5′,670,2,2,QUANcar,zwei
147261,KBo 61.216,7′,670,6,6,QUANcar,sechs
147262,KBo 27.44,2′,670,paizi,pa-[iz-zi,3SG.PRS,gehen
147263,KBo 61.217,2′,670,1-ŠU,1-~ŠU⸣~,QUANmul,einmal
147264,KBo 32.157,lk. Kol. 2′,670,ḫattanzi,ḫa-at-ta-an-zi,3PL.PRS,stechen
147265,KBo 32.157,lk. Kol. 6′,670,titnuanzi,ti-it-nu-an-zi,3PL.PRS,hinstellen
147266,KBo 32.157,lk. Kol. 8′,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147267,KBo 32.157,lk. Kol. 12′,670,ienzi,i-en-zi,3PL.PRS,machen
147268,KBo 32.157,lk. Kol. 17″,670,nankan,na-an-kán,CONNn=PPRO.3SG.C.ACC=OBPk,' n=an=kan
147269,KBo 27.31,2′,670,1,⸢1,QUANcar,ein
147270,KBo 27.31,2′,670,ekuzi,e⸣-ku-zi,3SG.PRS,trinken
147271,KBo 27.46,2′,670,memai,me-ma-i,3SG.PRS,sprechen
147272,KBo 27.46,3′,670,paluaizi,pal-wa-a-ez-zi,3SG.PRS,anstimmen
147273,KBo 27.46,4′,670,1,]1,QUANcar,ein
147274,KBo 71.83,Vs. 4′,670,akuanzi,[a-ku]-⸢wa-an⸣-z[i,3PL.PRS,trinken
147275,KBo 27.29,3″,670,aki,a-ki,3SG.PRS,sterben
147276,KBo 27.29,10″,670,naššu,na-aš-šu,CNJ,oder
147277,KBo 27.29,11″,670,kuenzi,ku-en-zi,3SG.PRS,schlagen
147278,KBo 61.233,4′,670,NU.TUKU,NU.TUKU,3SG.PRS,(ist) nicht (vorhanden)
147279,KBo 27.58,Vs. 2,670,NU.GÁL,NU.GÁL,NEG,(ist) nicht (vorhanden)
147280,KBo 27.58,Vs. 3,670,UŠ-KE-EN-NU,~⸢UŠ-KE-EN-NU⸣~,3PL.PRS,sich niederwerfen
147281,KBo 27.51,Vs.? 11′,670,5,5,QUANcar,fünf
147282,KBo 27.51,Rs.? 3,670,½,½,QUANcar,ein halb
147283,KBo 27.51,Rs.? 5,670,tankuiš,ta-an-ku-iš,NOM.SG.C,dunkel
147284,KBo 27.51,Rs.? 6,670,1,⸢1⸣,QUANcar,ein
147285,KBo 27.51,Rs.? 7,670,½,⸢½,QUANcar,ein halb
147286,KBo 27.51,Rs.? 9,670,1,1,QUANcar,ein
147287,KBo 27.51,Rs.? 10,670,1,1,QUANcar,ein
147288,KBo 27.51,Rs.? 11,670,½,½,QUANcar,ein halb
147289,KBo 32.139,Vs. I 1′,670,1,1,QUANcar,ein
147290,KBo 32.139,Vs. I 5′,670,É.ŠÀni,É.ŠÀ-ni,FNL(n).D/L.SG,Innengemach
147291,KBo 32.139,Vs. I 6′,670,nu,nu,CONNn,' nu
147292,KBo 32.139,Vs. I 7′,670,utanzi,ú-⸢da-an⸣-zi,3PL.PRS,(her)bringen
147293,KBo 32.139,Vs. I 7′,670,nu,nu,CONNn,' nu
147294,KBo 32.139,Vs. I 8′,670,uškanzi,uš-⸢kán⸣-[z]i,3PL.PRS.IMPF,sehen
147295,KBo 32.139,Vs. I 10′,670,nukan,nu-kán,CONNn=OBPk,' nu=kan
147296,KBo 32.139,Vs. I 11′,670,utanzi,ú-[d]a-an-zi,3PL.PRS,(her)bringen
147297,KBo 32.139,Vs. I 11′,670,nuškan,nu-uš-kán,CONNn=PPRO.3PL.C.ACC=OBPk,' nu=uš=kan
147298,KBo 32.139,Vs. I 12′,670,nu,nu,CONNn,' nu
147299,KBo 32.139,Vs. I 12′,670,ešḫani,e-eš-ḫa-ni,D/L.SG,Blut
147300,KBo 32.139,Vs. I 13′,670,nu,nu,CONNn,' nu
147301,KBo 32.139,lk.Rd. 2′,670,IŠ-ṬUR,~[IŠ-ṬUR~,3SG.PST,schreiben
147302,KBo 61.215,1′,670,aruaizi,a-ru-wa]-a-ez-z[i,3SG.PRS,sich verneigen
147303,KBo 71.85,lk. Kol. 3′,670,1,1,QUANcar,ein
147304,KBo 71.85,lk. Kol. 4′,670,nu,nu,CONNn,' nu
147305,KBo 71.85,lk. Kol. 5′,670,ekuanzi,⸢e-ku-an-zi⸣,3PL.PRS,trinken
147306,DBH 46_2.96,Vs. 6′,670,3-ŠU,3-~ŠU~,QUANmul,dreimal
147307,DBH 46_2.96,Vs. 8′,670,QA-TAM-MApat,~QA-TAM~~]-MA~-pát,ADV,ebenso
147308,DBH 46_2.96,Rs. 5′,670,aššanuzi,aš-ša-nu-u[z-zi,3SG.PRS,versorgen
147309,DBH 46_2.96,Rs. 8′,670,2,⸢2⸣,QUANcar,zwei
147310,DBH 46_2.108,6′,670,tiezi,ti-i-e-e[z-zi,3SG.PRS,treten
147311,DBH 46_2.108,9′,670,paizi,pa-iz-z[i,3SG.PRS,gehen
147312,DBH 46_2.159,lk. Kol. 2′,670,memai,m]e-ma-i,3SG.PRS,sprechen
147313,DBH 46_2.159,lk. Kol. 5′,670,UŠ-KE-EN,~UŠ]-KE-EN~,3SG.PRS,sich niederwerfen
147314,DBH 46_2.159,lk. Kol. 11′,670,paizi,⸢pa⸣-iz-zi,3SG.PRS,gehen
147315,DBH 46_2.159,lk. Kol. 12′,670,tiazi,ti-ia-zi,3SG.PRS,treten
147316,DBH 46_2.159,lk. Kol. 14′,670,tuḫša,túḫ-ša,3SG.PRS.MP,abschneiden
147317,DBH 46_2.159,lk. Kol. 15′,670,paizi,pa-iz-z[i],3SG.PRS,gehen
147318,DBH 46_2.159,r. Kol. 1′,670,1,1[,QUANcar,ein
147319,DBH 46_2.159,r. Kol. 2′,670,1,1,QUANcar,ein
147320,DBH 46_2.159,r. Kol. 3′,670,6,6,QUANcar,sechs
147321,DBH 46_2.159,r. Kol. 4′,670,1,1,QUANcar,ein
147322,DBH 46_2.159,r. Kol. 5′,670,1,⸢1⸣,QUANcar,ein
147323,DBH 46_2.159,r. Kol. 6′,670,1,⸢1⸣,QUANcar,ein
147324,DBH 46_2.159,r. Kol. 7′,670,6,6,QUANcar,sechs
147325,DBH 46_2.159,r. Kol. 8′,670,1,1,QUANcar,ein
147326,DBH 46_2.159,r. Kol. 9′,670,1,1,QUANcar,ein
147327,DBH 46_2.159,r. Kol. 10′,670,1,1,QUANcar,ein
147328,DBH 46_2.159,r. Kol. 11′,670,6,6,QUANcar,sechs
147329,DBH 46_2.135,Vs. I? 5′,670,DINGIR-LIMni,DINGIR-~LIM~-ni,FNL(n).D/L.SG,Gott
147330,DBH 46_2.135,Vs. I? 6′,670,aruaizi,a-ru-w]a-a-ez-zi,3SG.PRS,sich verneigen
147331,DBH 46_2.80,1′,670,1,⸢1,QUANcar,ein
147332,DBH 46_2.80,1′,670,ekuzi,e-ku-zi⸣,3SG.PRS,trinken
147333,DBH 46_2.80,5′,670,tittanuanzi,ti-i]t-ta-nu-an-zi,3PL.PRS,hinstellen
147334,DBH 46_2.80,5′,670,kiššartapat,ki-iš-šar-ta-pát,INS,Hand
147335,DBH 46_2.80,7′,670,lukkanzi,lu-uk-kán-⸢zi⸣,3PL.PRS,anzünden
147336,DBH 46_2.80,10′,670,3,3,QUANcar,drei
147337,DBH 46_2.80,10′,670,ekuzi,e-ku-zi,3SG.PRS,trinken
147338,DBH 46_2.160,Rs. III? 5′,670,paizi,pa-iz-[zi,3SG.PRS,gehen
147339,DBH 46_2.94,Rs.? III? 6′,670,pianzi,pí-an-[zi,3PL.PRS,geben
147340,DBH 46_2.97,Vs. 1′,670,paršianzi,pár-ši-ia-an]-⸢zi,3PL.PRS,zerbrechen
147341,DBH 46_2.97,Vs. 2′,670,akuanzi,a-k]u-wa-an-zi,3PL.PRS,trinken
147342,DBH 46_2.97,Vs. 2′,670,aššanuanzi,aš-ša-nu-wa-an-zi,3PL.PRS,versorgen
147343,DBH 46_2.97,Vs. 13′,670,ZAG.GAR.RAni,ZAG.GAR.R]A-ni,FNL(n).D/L.SG,Opfertisch
147344,DBH 46_2.97,Vs. 14′,670,3,3,QUANcar,drei
147345,DBH 46_2.87,lk. Kol. 1′,670,anturza,a]n-⸢dur⸣-[za,ADV,darin
147346,DBH 46_2.87,lk. Kol. 2′,670,akuanzi,a-ku-w]a-an-z[i,3PL.PRS,trinken
147347,DBH 46_2.76,lk. Kol. 3′,670,paluaizi,pal-⸢wa-a-ez-zi⸣,3SG.PRS,anstimmen
147348,DBH 46_2.76,lk. Kol. 7′,670,nu,nu,CONNn,' nu
147349,DBH 46_2.76,lk. Kol. 8′,670,ašešanzi,a-še-ša-an-zi,3PL.PRS,(hin)setzen
147350,DBH 46_2.125,Vs. 2′,670,30in,⸢30⸣-i[n,QUANord.INDECL,30st-
147351,DBH 46_2.125,Vs. 3′,670,30in,30-in,QUANord.INDECL,30st-
147352,DBH 46_2.125,Vs. 4′,670,GIŠrui,GIŠ-ru-i,FNL(ru).D/L.SG,Holz
147353,DBH 46_2.125,Vs. 6′,670,weḫzi,ú-e-eḫ-zi,3SG.PRS,sich drehen
147354,DBH 46_2.125,Vs. 6′,670,nu,nu,CONNn,' nu
147355,DBH 46_2.125,Vs. 6′,670,1,1,QUANcar,ein
147356,DBH 46_2.125,Rs. 2,670,1-ŠU,1-~ŠU~,QUANmul,einmal
147357,DBH 46_2.125,Rs. 2,670,ekuzi,e-ku-zi,3SG.PRS,trinken
147358,DBH 46_2.125,Rs. 2,670,KI.MIN,K[I.MIN,ADV,dito
147359,DBH 46_2.125,Rs. 3,670,ŠUi,ŠU-i,D/L.SG,Hand
147360,DBH 46_2.125,Rs. 3,670,pianzi,pí-ia-an-zi,3PL.PRS,geben
147361,DBH 46_2.125,Rs. 4,670,nuza,nu-za,CONNn=REFL,' nu=z
147362,DBH 46_2.125,Rs. 5,670,1,1{KAM},QUANcar,ein
147363,DBH 46_2.125,Rs. 6,670,2,⸢2⸣{KAM},QUANcar,zwei
147364,DBH 46_2.125,Rs. 6,670,nu,nu,CONNn,' nu
147365,DBH 46_2.125,Rs. 7,670,paizi,pa-iz-zi,3SG.PRS,gehen
147366,DBH 46_2.125,Rs. 7,670,nuzakan,nu-za-kán,CONNn=REFL=OBPk,' nu=z=kan
147367,DBH 46_2.125,Rs. 8,670,paizi,pa-iz-zi,3SG.PRS,gehen
147368,DBH 46_2.125,Rs. 10,670,tanzi,da-an-zi,3PL.PRS,nehmen
147369,DBH 46_2.125,Rs. 12,670,ištanani,iš-t]a-na-ni,D/L.SG,Altar
147370,DBH 46_2.77,2′,670,ḫarzi,ḫa]r-zi,3SG.PRS,haben
147371,DBH 46_2.77,5′,670,1,1,QUANcar,ein
147372,KUB 25.4,Vs. II 2′,670,paluaizi,pal-wa-⸢ez-zi⸣,3SG.PRS,anstimmen
147373,KUB 25.4,Vs. II 4′,670,1,1,QUANcar,ein
147374,KUB 25.4,Vs. II 7′,670,walḫanzi,wa-⸢al-ḫa⸣-a[n-zi,3PL.PRS,schlagen
147375,KUB 25.4,Vs. II 8′,670,1,1,QUANcar,ein
147376,DBH 46_2.120,Vs.? I? 4′,670,ištanani,iš-ta-na-ni,D/L.SG,Altar
147377,DBH 46_2.120,Vs.? I? 5′,670,nu,nu,CONNn,' nu
147378,DBH 46_2.120,Vs.? I? 9′,670,epzi,e-ep-zi⸣,3SG.PRS,fassen
147379,DBH 46_2.120,Rs.? III? 2′,670,1,1,QUANcar,ein
147380,DBH 46_2.120,Rs.? III? 3′,670,nuza,nu-za,CONNn=REFL,' nu=z
147381,DBH 46_2.120,Rs.? III? 4′,670,1,1,QUANcar,ein
147382,DBH 46_2.120,Rs.? III? 7′,670,nuza,⸢nu⸣-za,CONNn=REFL,' nu=z
147383,DBH 46_2.120,Rs.? IV? 1′,670,ienzi,i]-⸢e-en⸣-[zi,3PL.PRS,machen
147384,DBH 46_2.120,Rs.? IV? 2′,670,nu,nu,CONNn,' nu
147385,DBH 46_2.120,Rs.? IV? 2′,670,3,3,QUANcar,drei
147386,DBH 46_2.120,Rs.? IV? 3′,670,½,½,QUANcar,ein halb
147387,DBH 46_2.120,Rs.? IV? 3′,670,ienzi,i-e-⸢en-zi⸣,3PL.PRS,machen
147388,DBH 46_2.120,Rs.? IV? 4′,670,ienzi,i-e-en-⸢zi⸣,3PL.PRS,machen
147389,DBH 46_2.120,Rs.? IV? 5′,670,para˽UDan,p]a-ra-a˽UD{KAM}-[a]n,ADV,am nächsten Tag
147390,DBH 46_2.120,Rs.? IV? 8′,670,tiazi,⸢ti-ia-az-zi⸣,3SG.PRS,treten
147391,Bo 4939,lk. Kol. 9′,670,2,⸢2⸣,QUANcar,zwei
147392,Bo 4939,lk. Kol. 9′,670,1,1,QUANcar,ein
147393,Bo 4939,lk. Kol. 11′,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147394,Bo 4939,lk. Kol. 13′,670,ḫarzi,ḫar-zi,3SG.PRS,haben
147395,Bo 4939,lk. Kol. 14′,670,ḫarzi,ḫar-[zi,3SG.PRS,haben
147396,Bo 4939,lk. Kol. 18′,670,ḫarzi,ḫar-z[i,3SG.PRS,haben
147397,Bo 4939,r. Kol. 6′,670,nu,nu,CONNn,' nu
147398,Bo 4986,8′,670,ekuzi,e-k[u-zi,3SG.PRS,trinken
147399,Bo 4986,9′,670,ḫazikanzi,ḫa-az-zi-kán-z[i,3PL.PRS.IMPF,(Musikinstrument) spielen
147400,Bo 4986,10′,670,Ú-UL,~Ú-UL~,NEG,nicht
147401,Bo 4986,10′,670,NU.GÁL,NU.G[ÁL,NEG,(ist) nicht (vorhanden)
147402,KBo 70.7,2′,670,tiezi,ti-i-e-ez-zi,3SG.PRS,treten
147403,KBo 70.7,3′,670,ḫukanzi,ḫu-u-⸢kán⸣-z[i,3PL.PRS,schlachten/beschwören
147404,KBo 67.155,1′,670,2ma,2{KAM}-ma,QUANcar        += ma,zwei
147405,KBo 67.155,5′,670,pattai,pád-da-a-⸢i⸣,3SG.PRS,graben
147406,KBo 67.37,3′,670,1,1,QUANcar,ein
147407,KBo 70.6,r. Kol. 5′,670,nu,nu,CONNn,' nu
147408,KBo 70.6,r. Kol. 6′,670,1,1,QUANcar,ein
147409,KBo 67.65,2′,670,ekuzi,e-ku-z[i,3SG.PRS,trinken
147410,KBo 67.22,1′,670,nu,nu,CONNn,' nu
147411,KBo 67.22,1′,670,7,7,QUANcar,sieben
147412,KBo 67.22,2′,670,n+7,⸢n+7⸣,QUANcar,n+7
